wavenumber_cm-1,transmittance_fraction,absorbance
1190.498812351544,0.764797507788162,0.11645353594588478
1186.6983372921616,0.6526479750778816,0.18532100510255795
1182.897862232779,0.67601246105919,0.1700452985563426
1179.0973871733968,0.6557632398753894,0.18325293223318495
1175.2969121140143,0.7227414330218068,0.14101704751397243
1171.4964370546318,0.8037383177570093,0.09488532644164194
1167.6959619952495,0.8442367601246106,0.07353574153046635
1163.895486935867,0.8644859813084113,0.06324204494617701
1160.0950118764845,0.8785046728971962,0.056255924085510986
1156.2945368171022,0.8847352024922118,0.05318669235783441
1152.4940617577197,0.8878504672897196,0.05166017239636188
1148.6935866983372,0.8894080996884736,0.0508989198230052
1144.893111638955,0.8909657320872274,0.05013899927582908
1141.0926365795724,0.8894080996884736,0.0508989198230052
1137.29216152019,0.8722741433021807,0.059347001062652865
1133.4916864608076,0.8084112149532711,0.09236767022039541
1129.6912114014253,0.7118380062305296,0.14761882799900303
1125.8907363420426,0.719626168224299,0.1428930525127278
1122.0902612826603,0.7834890965732088,0.10596704301292587
1118.289786223278,0.7990654205607477,0.09741766295703698
1114.4893111638955,0.7990654205607477,0.09741766295703698
1110.688836104513,0.8021806853582555,0.09572779902766225
1106.8883610451308,0.8052959501557633,0.09404448497491075
1103.0878859857482,0.794392523364486,0.09996485197091692
1099.2874109263657,0.7990654205607477,0.09741766295703698
1095.4869358669835,0.8333333333333334,0.0791812460476248
1091.686460807601,0.8598130841121495,0.06559595033965437
1087.8859857482184,0.8707165109034268,0.06012322018242996
1084.0855106888362,0.8644859813084113,0.06324204494617701
1080.2850356294537,0.8426791277258567,0.07433776296228382
1076.4845605700712,0.7570093457943925,0.12089875880655991
1072.6840855106889,0.6838006230529595,0.16507050782673188
1068.8836104513064,0.7523364485981309,0.12358789731734111
1065.0831353919239,0.8037383177570093,0.09488532644164194
1061.2826603325416,0.8255451713395638,0.08325915846806424
1057.4821852731593,0.8348909657320872,0.07837023837608326
1053.6817102137766,0.8411214953271028,0.07514126824588478
1049.8812351543943,0.8473520249221184,0.07193612837067338
1046.080760095012,0.8551401869158879,0.06796268361876134
1042.2802850356295,0.8613707165109035,0.064809896764155
1038.479809976247,0.8644859813084113,0.06324204494617701
1034.6793349168647,0.8582554517133957,0.0663834292170682
1030.8788598574822,0.8037383177570093,0.09488532644164194
1027.0783847980997,0.6557632398753894,0.18325293223318495
1023.2779097387173,0.8006230529595015,0.09657190907357756
1019.4774346793349,0.8598130841121495,0.06559595033965437
1015.6769596199525,0.8769470404984424,0.057026633217507026
1011.87648456057,0.8862928348909658,0.05242276167378208
