wavenumber_cm-1,experiment,reference,conformer1,conformer2,dimer
1104.0,0.06546193804327159,0.0009878770327262961,0.013360240952589402,0.00012320534970988758,0.0010619105741135934
1105.0,0.06413843137283379,0.000684401084161328,0.010205071600991137,8.726425148107178e-05,0.0011868195732880416
1106.0,0.06281492470239597,0.0004679110602624901,0.00768774841204079,6.096276439336803e-05,0.0013082400599188566
1107.0,0.061681183488183355,0.0003160159144313627,0.005711679988445883,4.200586184227559e-05,0.001422275969217869
1108.0,0.062057490797977045,0.00021142075510164032,0.00418515599750477,2.8548069324921693e-05,0.0015249914299870465
1109.0,0.06243379810777074,0.00014113788102749158,0.003024453816062351,1.9137720890768277e-05,0.0016126292487224358
1110.0,0.06281010541756443,9.576625922655793e-05,0.002155667751400635,1.2656867341889911e-05,0.001681835154492762
1111.0,0.06318686834425817,6.889305966906521e-05,0.0015154725573650596,8.262135308178483e-06,0.0017298688334154203
1112.0,0.0635646398885169,5.6656145186946925e-05,0.0010510644727150236,5.33014785664867e-06,0.001754782973509998
1113.0,0.06394241143277564,5.749790812245119e-05,0.0007195238442929432,3.4096332636936637e-06,0.0017555538179426769
1114.0,0.06432018297703437,7.213818285786183e-05,0.000486822438916093,2.1811615212148906e-06,0.0017321509116064546
1115.0,0.06450503081104222,0.00010379605818577703,0.00032666476436627595,1.4245831024216447e-06,0.0016855393756238003
1116.0,0.06450503081104222,0.00015869556436890942,0.0002193140409377054,9.936794544418288e-07,0.001617614495963625
1117.0,0.06450503081104222,0.00024689614908611165,0.00015051611073174512,7.972198575771054e-07,0.001531074886033759
1118.0,0.06450503081104222,0.0003834927597161611,0.00011060279479634786,7.854931272163057e-07,0.001429246195355201
1119.0,0.06586241011055811,0.0005902288553735093,9.383234223631397e-05,9.413833195826443e-07,0.001315871616531062
1120.0,0.06777363648211764,0.0008975549792165165,9.800930838550588e-05,1.2751314166170405e-06,0.0011948878296107056
1121.0,0.06968486285367714,0.001347141631796372,0.00012441871509279257,1.8220261724780327e-06,0.001070205326132567
1122.0,0.07159608922523665,0.0019948143603049206,0.00017810785334601895,2.6423656390421114e-06,0.0009455103704521155
1123.0,0.0792783676652209,0.0029138184392297622,0.0002685508881329416,3.8231076687252035e-06,0.0008241025354283954
1124.0,0.08753323090572764,0.004198239390464729,0.000410733119298887,5.4806763746857875e-06,0.0007087773329138297
1125.0,0.09578809414623435,0.005966306001919021,0.0006266893829778062,7.764417184217695e-06,0.0006017585816673
1126.0,0.10325643286136618,0.00836319067574393,0.0009475203067819441,1.0860211986803287e-05,0.0005046804466809991
1127.0,0.10431288685877811,0.011562809034996183,0.0014158865272874757,1.499380476203884e-05,0.00041861508047513524
1128.0,0.10536934085619006,0.015768023135710463,0.0020889404931156252,2.0433483174211736e-05,0.0003441388734464212
1129.0,0.10642579485360196,0.021208591399714344,0.003041595155117653,2.7491956154843576e-05,0.00028142865438563955
1130.0,0.1033420326761736,0.028136207415110314,0.004369947759013249,3.652760750507359e-05,0.00023037875045409014
1131.0,0.0909905558304421,0.036816052805118314,0.00619457729730403,4.794583344399046e-05,0.00019073041888415898
1132.0,0.07863907898471058,0.047514475829053424,0.008663322344492875,6.220191769710588e-05,0.00016220647094956648
1133.0,0.06628760213897907,0.060482707278475295,0.011953033430908918,7.980786757068844e-05,0.00014464552036347732
1134.0,0.05646226980610067,0.07593693420882867,0.016269697553657373,0.00010134679931591443,0.00013813178963589657
1135.0,0.04908045109079526,0.09403554730393023,0.021846273309122966,0.00012749974453087794,0.00014311743120674916
1136.0,0.04169863237548985,0.11485491602147423,0.028937577773918997,0.0001590910186989424,0.00016053459262867757
1137.0,0.034316813660184436,0.13836556474889022,0.03781165475324397,0.00019715935554164273,0.0001918938381541749
1138.0,0.030823320068020108,0.1644110465322713,0.04873724792912378,0.00024306261830236541,0.00023936405583965933
1139.0,0.028934739194466694,0.1926920569259391,0.061967311746973716,0.0002986237621249998,0.00030582682860335366
1140.0,0.027046158320913265,0.22275832461535341,0.07771891283563984,0.0003663245371874938,0.00039489580276965737
1141.0,0.025157577447359844,0.2540105040429566,0.09615038178724046,0.0004495509124255536,0.0005108893749836336
1142.0,0.024828481655953322,0.28571365869970317,0.11733712484007762,0.0005528901619914304,0.0006587436729889664
1143.0,0.02465860031010621,0.31702298629953213,0.1412480334404597,0.0006824739197671723,0.0008438529997390333
1144.0,0.024488718964259103,0.3470212709260659,0.16772485839725987,0.0008463543866230319,0.0010718272553723067
1145.0,0.024355154295671456,0.37476626903421373,0.19646716066446743,0.0010548926178836485,0.0013481607818086922
1146.0,0.02452503564151858,0.39934499526346556,0.2270254360357623,0.0013211290280914969,0.0016778147230142012
1147.0,0.0246949169873657,0.4199308336855089,0.2588046806555638,0.0016610977790633475,0.0020647250827295492
1148.0,0.024864798333212822,0.43583871418848064,0.2910799971830515,0.002094039619385607,0.0025112604327136995
1149.0,0.02503477092170798,0.4465733821613409,0.3230248612326845,0.002642463183183714,0.0030176654354396506
1150.0,0.025204950043949077,0.45186611757081363,0.3537514468292406,0.0033320038765458884,0.0035815373487667547
1151.0,0.02537512916619018,0.4516961234179489,0.38236106622919286,0.0041910332448833795,0.004197390599913784
1152.0,0.025545308288431275,0.44629412780890637,0.4080014661026276,0.005249980742498783,0.0048563675048430245
1153.0,0.025802041625174695,0.43612738851485994,0.42992660712888225,0.00654034424752035,0.005546149762710548
1154.0,0.026143297387347594,0.42186706771421467,0.4475537985818519,0.008093385032356714,0.006251114632839331
1155.0,0.02648455314952049,0.4043406506871527,0.4605127928813428,0.009938526168116149,0.006952761794604655
1156.0,0.026825808911693387,0.3844735167131565,0.46868174387480077,0.01210149894562195,0.007630412974028499
1157.0,0.02741036161620483,0.36322476974308365,0.47220580596147105,0.01460230790584687,0.008262158743444123
1158.0,0.028096492842096723,0.3415228936356325,0.4714955360412125,0.01745310940979184,0.008825998584127623
1159.0,0.028782624067988597,0.32020667384205787,0.467204027156242,0.020656119345503994,0.009301094961395483
1160.0,0.029468755293880475,0.29997615717294474,0.4601836711223369,0.024201680851613148,0.009669043393029403
1161.0,0.03094731789860234,0.2813572991988312,0.45142540867536973,0.028066631515301102,0.0099150513049729
1162.0,0.03250907539873933,0.26468251721265795,0.44198506885899613,0.03221311047656524,0.010028920765872478
1163.0,0.03407083289887633,0.250087793850845,0.4329027372006613,0.036587938675094626,0.010005744392631043
1164.0,0.03570986875634437,0.23752543474914184,0.42512188212400526,0.04112268974997704,0.009846248602696643
1165.0,0.0380110396300352,0.2267902290630433,0.4194151278291013,0.045734544571709106,0.009556751207198127
1166.0,0.04031221050372601,0.2175557180794839,0.4163230723058725,0.05032798884037074,0.009148737182943156
1167.0,0.04261338137741683,0.20941662548682952,0.41611145891290163,0.05479737060785415,0.008638092826645571
1168.0,0.0456660004064966,0.20193327686031126,0.4187504241924772,0.05903028345569414,0.008044069952233184
1169.0,0.05043873122877203,0.1946740229878065,0.4239176137976654,0.06291168278310798,0.007388074642764818
1170.0,0.055211462051047475,0.18725222858496143,0.43102486344321733,0.06632857998956176,0.006692386871538103
1171.0,0.05998419287332292,0.17935520992538687,0.43926607743702367,0.06917509668347059,0.00597891719123816
1172.0,0.06754670403588424,0.17076349681987565,0.44768209535022585,0.07135760447163535,0.005268095403595826
1173.0,0.0778595175150475,0.16135984303949552,0.45523688974122734,0.07279963265985574,0.004577965824520669
1174.0,0.08817233099421075,0.15112840557070495,0.46089852104639434,0.07344620393978693,0.003923537607700149
1175.0,0.098485144473374,0.14014536285642257,0.46371797696044215,0.07326726356031515,0.003316410201433531
1176.0,0.1081856247249645,0.1285628749248966,0.4628993703014247,0.07225990498218472,0.0027646669120251896
1177.0,0.11762751830950569,0.11658866291562706,0.45785592387748225,0.07044916540392153,0.0022730066767944665
1178.0,0.12706941189404686,0.10446359236035895,0.44824763189290495,0.06788726421399005,0.0018430675378759626
1179.0,0.13651130547858803,0.09243950396270587,0.43399829880425067,0.06465127819566428,0.0014738859083766947
1180.0,0.1347657830298702,0.08075919273005196,0.4152916237787795,0.06083937714244361,0.0011624334427119127
1181.0,0.13181319727229926,0.06963995354034311,0.3925479116618356,0.05656586799459781,0.00090417720318755
1182.0,0.1288606115147283,0.059261558967958775,0.36638464906410845,0.051955399899164346,0.0006936173056793613
1183.0,0.12655838719521778,0.04975898245587874,0.33756542118339666,0.04713675386336233,0.000524767505286791
1184.0,0.12997329365679441,0.04121968608637755,0.3069423511435463,0.042236670025138374,0.0003915564477123082
1185.0,0.13338820011837105,0.03368490098512973,0.2753973770363196,0.03737414953592819,0.0002881390209735042
1186.0,0.13680310657994768,0.02715406465453547,0.24378727145367485,0.03265560915315089,0.00020911725807819958
1187.0,0.1345436380909395,0.02159144906395765,0.21289644631639218,0.028171172937435037,0.00014967789143255575
1188.0,0.11914821499191312,0.01693400525884759,0.1834004112701893,0.023992269226174874,0.00010565871316311572
1189.0,0.10375279189288676,0.013099541352477819,0.15584143046729432,0.020170576851019365,7.355848467653658e-05
1190.0,0.08835736879386037,0.00999451068273365,0.13061661436233374,0.016738246957634574,5.0505649290035174e-05
1191.0,0.07524496689247177,0.007520883451295273,0.10797753303793967,0.013709228306299127,3.4200055739159895e-05
1192.0,0.06440476618304611,0.00558177875598721,0.08803955049511697,0.011081453491723812,2.2839852379046807e-05
1193.0,0.05356456547362046,0.004085720867735425,0.07079851338943176,0.008839605537408897,1.5043169743986155e-05
1194.0,0.04272436476419479,0.0029495377276389286,0.05615219308252606,0.0069581786368532236,9.771584051449111e-06
1195.0,0.038252013897242136,0.0021000326039285248,0.04392394501727168,0.005404569323204025,6.259939184673913e-06
1196.0,0.03649949042063371,0.0014746302613514064,0.03388635206749699,0.004141978124045232,3.955075335317565e-06
